file,date,session,gender,format,nat,start_no,name,run,status,start_time,int1,int2,int3,int4,finish,speed,temp_start,temp_int1,temp_int3,temp_int4,temp_finish,temp_avg,기상청_기온평균_C,기상청_기온최저_C,기상청_기온최고_C,기상청_습도평균_pct,기상청_현지기압_hPa,기상청_해면기압_hPa,기상청_풍속평균_ms,기상청_이슬점평균_C
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,JPN,19,KAWANO Hayato,1,OK,4.98,14.71,23.86,34.62,46.27,53.84,116.81,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,JPN,19,KAWANO Hayato,2,OK,4.99,14.73,23.9,34.77,46.32,53.79,114.22,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,GHA,20,FRIMPONG Akwasi,1,OK,5.15,14.97,24.12,34.9,46.92,54.92,112.55,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,GHA,20,FRIMPONG Akwasi,2,OK,5.08,14.88,24.03,34.72,46.28,53.78,117.03,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,KOR,21,KWACK Eunwoo,1,OK,5.02,14.75,23.8,34.31,45.6,52.94,121.02,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,KOR,21,KWACK Eunwoo,2,OK,5.01,14.74,23.79,34.33,45.87,53.47,117.11,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,22,POSYLUZNY Brayden,1,OK,4.97,14.73,23.91,34.79,46.7,54.71,114.15,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,22,POSYLUZNY Brayden,2,OK,5.0,14.87,24.43,35.61,47.62,55.81,109.23,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,23,DONSBERGER Kyle,1,OK,5.09,14.89,24.12,35.18,47.27,55.21,114.71,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,23,DONSBERGER Kyle,2,OK,5.13,14.97,24.25,35.23,47.03,54.73,116.67,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,JPN,26,NAGAO Taido,1,OK,5.2,15.07,24.23,34.82,46.17,53.53,118.53,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,28,GRECO Zander,1,OK,4.87,14.58,23.78,34.88,46.82,54.51,115.57,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,28,GRECO Zander,2,OK,4.92,14.62,23.68,34.65,46.77,54.72,113.1,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,30,CHARLES Dion,2,OK,5.66,16.01,25.54,36.62,48.36,56.21,111.53,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,31,ZHANG Wenlong,1,OK,5.21,15.19,24.67,35.64,47.24,54.75,117.78,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,31,ZHANG Wenlong,2,OK,5.09,15.1,24.35,35.14,46.66,54.07,117.93,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,JPN,33,TAKAHASHI Hiroatsu,1,OK,5.11,14.89,24.09,34.94,46.68,54.33,115.93,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,KOR,35,JUNG Janghwan,1,OK,4.98,14.75,23.97,34.79,46.44,54.16,116.3,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,5,KUEHN Ryan,1,OK,4.91,14.58,23.63,34.23,45.5,52.76,121.17,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,5,KUEHN Ryan,2,OK,4.92,14.57,23.66,34.33,45.83,53.25,119.38,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,ISR,6,FIRESTONE Jared,1,OK,5.14,14.93,23.95,34.63,45.97,53.39,115.57,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,ISR,6,FIRESTONE Jared,2,OK,5.21,15.12,24.19,34.75,46.19,53.59,119.53,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CHN,7,YU Guoqing,1,OK,5.06,14.81,23.9,34.5,45.67,52.82,122.46,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CHN,7,YU Guoqing,2,OK,4.98,14.65,23.75,34.61,45.98,53.2,122.05,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,JPN,8,TAKAHASHI Hiroatsu,1,OK,5.16,14.93,24.01,34.72,46.24,53.77,118.84,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,JPN,8,TAKAHASHI Hiroatsu,2,OK,5.17,14.92,23.95,34.49,45.79,53.13,120.62,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,TPE,9,PENG Lin-Wei,1,OK,5.16,14.92,23.97,34.49,45.98,53.3,121.09,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,TPE,9,PENG Lin-Wei,2,OK,5.07,14.82,23.96,34.63,46.23,53.73,118.69,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,JPN,10,NAGAO Taido,1,OK,5.02,14.74,23.82,34.41,45.75,53.06,120.39,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,JPN,10,NAGAO Taido,2,OK,5.12,14.88,23.96,34.49,45.87,53.18,119.53,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,GBR,11,BOSTOCK Laurence,1,OK,5.09,14.81,23.8,34.27,45.85,53.35,115.86,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,GBR,11,BOSTOCK Laurence,2,OK,5.06,14.75,23.77,34.24,45.5,52.77,119.45,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,MAS,12,YAW Jonathan,1,OK,5.21,15.04,24.11,34.98,46.93,55.17,114.71,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,MAS,12,YAW Jonathan,2,OK,5.11,14.84,23.86,34.42,45.83,53.3,118.84,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,13,GRECO Zander,1,OK,4.89,14.67,23.77,34.5,46.07,53.59,118.38,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,13,GRECO Zander,2,OK,4.91,14.55,23.64,34.32,45.88,53.23,119.45,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,KOR,14,KWACK Eunwoo,1,OK,5.0,14.7,23.7,34.17,45.5,52.83,120.54,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,KOR,14,KWACK Eunwoo,2,OK,4.99,14.69,23.68,34.13,45.32,52.52,121.57,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,BRA,16,STRAPASSON Eduardo,1,OK,5.09,14.83,23.85,34.35,46.04,53.6,116.45,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,BRA,16,STRAPASSON Eduardo,2,OK,5.1,14.84,23.92,34.49,45.81,53.1,120.39,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,17,BRUSIC Josip,1,OK,5.01,14.7,23.77,34.4,46.01,53.57,117.33,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,17,BRUSIC Josip,2,OK,5.0,14.68,23.74,34.53,46.37,54.17,115.36,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CHN,18,ZHANG Wenlong,1,OK,5.01,14.7,23.69,34.18,45.63,52.99,120.78,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CHN,18,ZHANG Wenlong,2,OK,5.1,14.84,23.91,34.54,45.84,53.12,120.78,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CHN,19,ZHENG Ruojun,1,OK,4.96,14.71,23.72,34.24,45.53,53.0,116.23,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CHN,19,ZHENG Ruojun,2,OK,5.02,14.7,23.69,34.25,45.49,53.0,116.81,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,JPN,20,KAWANO Hayato,1,OK,5.06,14.82,23.97,34.8,46.38,53.87,118.92,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,GBR,21,ALVAREZ Matthew,1,OK,4.98,14.69,23.83,34.75,46.93,54.88,113.24,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,GBR,21,ALVAREZ Matthew,2,OK,5.13,14.93,24.09,34.87,46.51,54.15,117.48,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,KOR,22,SONG Youngmin,1,OK,4.98,14.79,23.97,34.66,46.17,53.59,116.89,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,KOR,22,SONG Youngmin,2,OK,4.97,14.7,23.75,34.26,45.57,52.91,116.37,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,TPE,23,LEE Kevin Heng,1,OK,5.13,15.0,24.21,34.91,46.79,54.51,111.94,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,TPE,23,LEE Kevin Heng,2,OK,5.06,14.8,24.05,35.2,47.24,55.05,114.78,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,ISR,24,MILSTEIN Oren,1,OK,5.4,15.35,24.55,35.36,47.28,55.22,113.1,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,ISR,24,MILSTEIN Oren,2,OK,5.38,15.29,24.48,35.38,47.12,54.81,111.8,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,26,DONSBERGER Kyle,1,OK,5.14,14.93,24.0,34.69,46.05,53.39,126.22,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,LUX,27,BAUER Jeff,1,OK,5.46,15.41,24.57,35.26,46.61,53.87,121.81,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,BEL,28,FREELING Colin,1,OK,5.21,15.07,24.29,35.05,46.61,54.19,116.08,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,BEL,28,FREELING Colin,2,OK,5.24,15.05,24.17,34.76,46.05,53.43,115.21,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,29,CHARLES Dion,1,OK,5.37,15.3,24.85,37.58,50.33,58.66,109.23,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,29,CHARLES Dion,2,OK,5.4,15.35,24.7,35.69,47.72,58.14,112.55,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,CAN,31,POSYLUZNY Brayden,1,OK,5.0,14.71,23.76,34.45,45.87,53.27,117.56,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,KOR,33,AN Jaewoong,1,OK,5.1,15.05,24.19,34.81,46.42,53.95,117.48,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Men_SKN_FINAL TR.PDF,2025-12-17,,Mixed,TRAINING,KOR,33,AN Jaewoong,2,OK,5.13,14.92,24.18,35.0,46.97,54.81,113.94,-7.52,-6.26,-6.47,-7.2,-6.49,-6.79,3.1,0.8,4.2,61.9,935.6,1021.2,1.4,-3.5
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,2,SONG Siji,1,OK,5.32,15.2,24.35,35.02,46.51,54.0,118.69,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,2,SONG Siji,2,OK,5.35,15.25,24.47,35.23,46.85,54.45,117.33,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,3,WANG Guanshuo,1,OK,5.31,15.2,24.39,35.18,46.78,54.4,114.64,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,3,WANG Guanshuo,2,OK,5.39,15.34,24.64,35.69,47.35,55.08,114.08,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,PUR,4,DELKA Kellie,1,OK,5.37,15.28,24.41,35.13,46.72,54.28,117.33,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,PUR,4,DELKA Kellie,2,OK,5.45,15.44,24.73,35.52,47.24,54.98,112.82,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,5,LIANG Yuxin,1,OK,5.3,15.14,24.22,34.78,46.3,53.79,116.81,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,5,LIANG Yuxin,2,OK,5.34,15.25,24.4,35.06,46.7,54.39,115.28,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CHN,6,ZHU Yangqi,1,OK,5.25,15.14,24.28,34.94,46.59,54.3,116.67,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,COL,7,VARGAS Laura,1,OK,5.85,16.1,25.59,36.58,48.04,55.53,119.53,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,COL,7,VARGAS Laura,2,OK,5.76,16.58,26.24,37.52,49.48,57.23,114.71,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,RSA,8,BURGER Nicole,1,OK,5.33,15.21,24.44,35.52,47.84,56.08,109.81,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,RSA,8,BURGER Nicole,2,OK,5.38,15.32,24.54,35.4,47.67,55.72,111.4,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,9,DAFOE Grace,1,OK,5.58,15.65,25.06,36.15,47.92,55.69,115.21,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,CAN,9,DAFOE Grace,2,OK,5.65,15.77,25.14,36.01,47.79,55.51,115.5,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,KOR,10,HONG Sujung,1,OK,5.4,15.33,24.42,34.9,46.07,53.22,122.38,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,FIN,11,RUSSWURM Hannah,1,OK,5.73,15.89,25.49,36.88,49.12,57.39,110.8,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,FIN,11,RUSSWURM Hannah,2,OK,5.78,15.96,25.52,36.91,49.29,57.62,110.27,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,POL,12,JAKOBCZYK Marta,1,OK,5.42,15.4,24.67,35.5,46.98,54.42,118.38,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,POL,12,JAKOBCZYK Marta,2,OK,5.48,15.46,24.65,35.47,47.01,54.47,118.16,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,IRL,13,ROWLAND-EVANS Eire,1,OK,5.69,15.77,25.08,36.0,47.63,55.2,116.81,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,KOR,15,KIM Minji,1,OK,5.7,15.79,24.99,35.62,47.07,54.45,119.3,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
Asian Cup_Women_OT_DAY3.PDF,2025-12-12,,Mixed,TRAINING,KOR,16,CHUNG Yeeun,1,OK,5.72,15.81,25.12,35.92,47.6,55.27,117.26,-7.6,-6.35,-6.41,-7.3,-6.33,-6.8,-2.0,-3.7,-0.8,82.2,945.2,1033.4,1.7,-4.6
